ID,Text,Category,Label
8969,Authorities have issued warnings due to the approaching Wildfire.,Wildfire,1
8970,"A powerful Hurricane struck the region, causing significant damage.",Hurricane,1
8971,The local Science team celebrated a hard-fought victory last night.,Science,0
8972,Emergency services are responding to a massive Wildfire that has displaced many residents.,Wildfire,1
8973,A new breakthrough in Event has scientists excited about future possibilities.,Event,0
8974,A new breakthrough in Science has scientists excited about future possibilities.,Science,0
8975,A new breakthrough in Sports has scientists excited about future possibilities.,Sports,0
8976,Emergency services are responding to a massive Tornado that has displaced many residents.,Tornado,1
8977,The city is buzzing with celebrations for the annual Festival.,Festival,0
8978,A popular Daily Life event attracted visitors from across the country.,Daily Life,0
8979,"A powerful Industrial Accident struck the region, causing significant damage.",Industrial Accident,1
8980,The local Event team celebrated a hard-fought victory last night.,Event,0
8981,Authorities have issued warnings due to the approaching Flood.,Flood,1
8982,A new breakthrough in Daily Life has scientists excited about future possibilities.,Daily Life,0
8983,The city is buzzing with celebrations for the annual Festival.,Festival,0
8984,Authorities have issued warnings due to the approaching Hurricane.,Hurricane,1
8985,"A powerful Hurricane struck the region, causing significant damage.",Hurricane,1
8986,The Hurricane has led to widespread power outages and disrupted daily life.,Hurricane,1
8987,The local Technology team celebrated a hard-fought victory last night.,Technology,0
8988,A new breakthrough in Technology has scientists excited about future possibilities.,Technology,0
8989,A new breakthrough in Event has scientists excited about future possibilities.,Event,0
8990,The local Event team celebrated a hard-fought victory last night.,Event,0
8991,"A powerful Flood struck the region, causing significant damage.",Flood,1
8992,A new breakthrough in Technology has scientists excited about future possibilities.,Technology,0
8993,The Earthquake has led to widespread power outages and disrupted daily life.,Earthquake,1
8994,Emergency services are responding to a massive Earthquake that has displaced many residents.,Earthquake,1
8995,"The community gathered for a Daily Life, enjoying food and entertainment.",Daily Life,0
8996,"The community gathered for a Event, enjoying food and entertainment.",Event,0
8997,"Several lives were lost as a result of the Wildfire, with damages in the millions.",Wildfire,1
8998,"The community gathered for a Daily Life, enjoying food and entertainment.",Daily Life,0
8999,A popular Sports event attracted visitors from across the country.,Sports,0
9000,Emergency services are responding to a massive Flood that has displaced many residents.,Flood,1
9001,"Several lives were lost as a result of the Flood, with damages in the millions.",Flood,1
9002,A new breakthrough in Science has scientists excited about future possibilities.,Science,0
9003,"The community gathered for a Sports, enjoying food and entertainment.",Sports,0
9004,The Earthquake has led to widespread power outages and disrupted daily life.,Earthquake,1
9005,The Tornado has led to widespread power outages and disrupted daily life.,Tornado,1
9006,"A powerful Wildfire struck the region, causing significant damage.",Wildfire,1
9007,A popular Technology event attracted visitors from across the country.,Technology,0
9008,The Tornado has led to widespread power outages and disrupted daily life.,Tornado,1
9009,Emergency services are responding to a massive Hurricane that has displaced many residents.,Hurricane,1
9010,Emergency services are responding to a massive Flood that has displaced many residents.,Flood,1
9011,The Hurricane has led to widespread power outages and disrupted daily life.,Hurricane,1
9012,The local Daily Life team celebrated a hard-fought victory last night.,Daily Life,0
9013,A popular Sports event attracted visitors from across the country.,Sports,0
9014,The city is buzzing with celebrations for the annual Daily Life.,Daily Life,0
9015,"The community gathered for a Daily Life, enjoying food and entertainment.",Daily Life,0
9016,"A powerful Tornado struck the region, causing significant damage.",Tornado,1
9017,"A powerful Tornado struck the region, causing significant damage.",Tornado,1
9018,Emergency services are responding to a massive Flood that has displaced many residents.,Flood,1
9019,Authorities have issued warnings due to the approaching Earthquake.,Earthquake,1
9020,"A powerful Tornado struck the region, causing significant damage.",Tornado,1
9021,A new breakthrough in Festival has scientists excited about future possibilities.,Festival,0
9022,The city is buzzing with celebrations for the annual Festival.,Festival,0
9023,"Several lives were lost as a result of the Wildfire, with damages in the millions.",Wildfire,1
9024,"The community gathered for a Daily Life, enjoying food and entertainment.",Daily Life,0
9025,A popular Technology event attracted visitors from across the country.,Technology,0
9026,"A powerful Wildfire struck the region, causing significant damage.",Wildfire,1
9027,A new breakthrough in Daily Life has scientists excited about future possibilities.,Daily Life,0
9028,"The community gathered for a Technology, enjoying food and entertainment.",Technology,0
9029,"Several lives were lost as a result of the Tornado, with damages in the millions.",Tornado,1
9030,A popular Science event attracted visitors from across the country.,Science,0
9031,The city is buzzing with celebrations for the annual Event.,Event,0
9032,The Earthquake has led to widespread power outages and disrupted daily life.,Earthquake,1
9033,A new breakthrough in Festival has scientists excited about future possibilities.,Festival,0
9034,Authorities have issued warnings due to the approaching Tornado.,Tornado,1
9035,The local Daily Life team celebrated a hard-fought victory last night.,Daily Life,0
9036,"A powerful Earthquake struck the region, causing significant damage.",Earthquake,1
9037,The Hurricane has led to widespread power outages and disrupted daily life.,Hurricane,1
9038,"The community gathered for a Technology, enjoying food and entertainment.",Technology,0
9039,A popular Festival event attracted visitors from across the country.,Festival,0
9040,A new breakthrough in Festival has scientists excited about future possibilities.,Festival,0
9041,A new breakthrough in Sports has scientists excited about future possibilities.,Sports,0
9042,"A powerful Industrial Accident struck the region, causing significant damage.",Industrial Accident,1
